Orthogroup	CGC2	N2	AF16	CGC2_counts	AF16_counts	N2_chrom	N2_start	N2_end	N2_strand	N2_alias	N2_alias2	AF16_length	CGC2_length	N2_length	AF16_acc	CGC2_acc	AF16_deviation	CGC2_deviation	class
OG0013642	g18762.t1	Transcript_F56B6.4a.1	Transcript_CBG14232a.1	1	1	X	3537641	3540940	+	gyg-1	F56B6.4	428	428	429	0.997668997668998	0.997668997668998	0.00233100233100236	0.00233100233100236	Near-identical
OG0013643	g18765.t1	Transcript_T27A10.5.1	Transcript_CBG27645.1	1	1	X	3572844	3573582	-	T27A10.5	NA	117	117	108	1.08333333333333	1.08333333333333	0.0833333333333333	0.0833333333333333	Deviated (Concordant)
OG0013644	g18767.t1	Transcript_T27A10.2.1	Transcript_CBG14238.1	1	1	X	3585957	3586592	+	T27A10.2	NA	211	211	211	1	1	0	0	Identical
OG0013645	g18769.t1	Transcript_T27A10.7.1	Transcript_CBG14240.1	1	1	X	3597276	3600457	-	cgr-1	T27A10.7	383	383	383	1	1	0	0	Identical
OG0013646	g18770.t1	Transcript_C18B2.3.1	Transcript_CBG14241a.1	1	1	X	3601831	3604358	+	C18B2.3	NA	236	236	236	1	1	0	0	Identical
OG0013647	g18771.t1	Transcript_C18B2.4.1	Transcript_CBG14242.1	1	1	X	3604291	3605741	-	C18B2.4	NA	298	298	296	1.00675675675676	1.00675675675676	0.0067567567567568	0.0067567567567568	Near-identical
OG0013648	g18773.t1	Transcript_C18B2.6.1	Transcript_CBG14244a.1	1	1	X	3613353	3617318	-	del-9	C18B2.6	602	602	579	1.03972366148532	1.03972366148532	0.0397236614853196	0.0397236614853196	Near-identical
OG0013649	g18774.t1	Transcript_C18B2.2.1	Transcript_CBG14245.1	1	1	X	3623462	3628373	+	C18B2.2	NA	355	356	356	0.997191011235955	1	0.0028089887640449	0	Identical
OG0013650	g18775.t1	Transcript_C18B2.1.1	Transcript_CBG14246.1	1	1	X	3628316	3630884	+	C18B2.1	NA	342	358	321	1.06542056074766	1.11526479750779	0.0654205607476634	0.115264797507788	Deviated (Concordant)
OG0013651	g18776.t1	Transcript_R11G1.3.1	Transcript_CBG14247.1	1	1	X	3632367	3633754	-	gst-11	R11G1.3	204	204	203	1.00492610837438	1.00492610837438	0.00492610837438434	0.00492610837438434	Near-identical
OG0013652	g18780.t1	Transcript_R11G1.11.1	Transcript_CBG14251.1	1	1	X	3654923	3655501	+	R11G1.11	NA	134	134	132	1.01515151515152	1.01515151515152	0.0151515151515151	0.0151515151515151	Near-identical
OG0013653	g18784.t1	Transcript_R11G1.1.1	Transcript_CBG14255.1	1	1	X	3659492	3667147	+	R11G1.1	NA	1748	1690	1745	1.00171919770774	0.968481375358166	0.00171919770773643	0.0315186246418339	Near-identical
OG0013654	g18787.t1	Transcript_C02F12.5.1	Transcript_CBG14258.1	1	1	X	3670374	3672098	-	C02F12.5	NA	178	178	176	1.01136363636364	1.01136363636364	0.0113636363636365	0.0113636363636365	Near-identical
OG0013655	g18789.t1	Transcript_C02F12.4.1	Transcript_CBG14260.1	1	1	X	3674041	3678557	-	tag-52	C02F12.4	631	631	665	0.948872180451128	0.948872180451128	0.0511278195488721	0.0511278195488721	Deviated (Concordant)
OG0013657	g18799.t1	Transcript_C02F12.7.1	Transcript_CBG14270.1	1	1	X	3684212	3689205	-	tag-278	C02F12.7	1168	1168	1163	1.00429922613929	1.00429922613929	0.0042992261392949	0.0042992261392949	Near-identical
OG0013658	g18800.t1	Transcript_C02F12.8.1	Transcript_CBG14271.1	1	1	X	3690143	3693238	-	C02F12.8	NA	786	786	687	1.14410480349345	1.14410480349345	0.14410480349345	0.14410480349345	Deviated (Concordant)
OG0013659	g18802.t1	Transcript_C01C4.2.1	Transcript_CBG14274.1	1	1	X	3715097	3718566	+	C01C4.2	NA	416	441	453	0.91832229580574	0.973509933774834	0.0816777041942605	0.0264900662251656	Near-identical
OG0013660	g18804.t1	Transcript_C01C4.1.1	Transcript_CBG14276.1	1	1	X	3727574	3728446	+	nlp-1	C01C4.1	171	171	176	0.971590909090909	0.971590909090909	0.0284090909090909	0.0284090909090909	Near-identical
OG0013661	g18805.t1	Transcript_T14G12.2.1	Transcript_CBG14277.1	1	1	X	3729281	3731961	+	aex-4	T14G12.2	233	234	234	0.995726495726496	1	0.00427350427350426	0	Identical
OG0013662	g18806.t1	Transcript_T14G12.3.1	Transcript_CBG14278.1	1	1	X	3731894	3734036	-	tag-18	T14G12.3	202	202	201	1.00497512437811	1.00497512437811	0.00497512437810954	0.00497512437810954	Near-identical
OG0013663	g18809.t1	Transcript_F47B7.7a.1	Transcript_CBG14282.1	1	1	X	3778056	3781140	-	marg-1	F47B7.7	335	335	336	0.99702380952381	0.99702380952381	0.00297619047619047	0.00297619047619047	Near-identical
OG0013664	g18810.t2	Transcript_F35A5.4.1	Transcript_CBG14285b.1	1	1	X	3789742	3792815	-	F35A5.4	NA	527	545	524	1.00572519083969	1.04007633587786	0.00572519083969469	0.0400763358778626	Near-identical
OG0013665	g18811.t1	Transcript_F35A5.5.1	Transcript_CBG14286.1	1	1	X	3793848	3795742	-	F35A5.5	NA	204	204	211	0.966824644549763	0.966824644549763	0.033175355450237	0.033175355450237	Near-identical
OG0013666	g18812.t2	Transcript_F35A5.3.1	Transcript_CBG14287.1	1	1	X	3798182	3799741	+	abu-10	F35A5.3	383	383	375	1.02133333333333	1.02133333333333	0.0213333333333334	0.0213333333333334	Near-identical
OG0013667	g18815.t1	Transcript_F35A5.2.1	Transcript_CBG14290.1	1	1	X	3805137	3805749	+	F35A5.2	NA	111	111	111	1	1	0	0	Identical
OG0013668	g18816.t1	Transcript_F35A5.1.1	Transcript_CBG14291.1	1	1	X	3807466	3816429	+	F35A5.1	NA	2356	2424	2311	1.01947209000433	1.04889658156642	0.019472090004327	0.0488965815664215	Near-identical
OG0013669	g18818.t1	Transcript_ZC64.2.1	Transcript_CBG14296.1	1	1	X	3840869	3842448	-	ttr-48	ZC64.2	164	164	164	1	1	0	0	Identical
OG0013670	g18826.t1	Transcript_F47F2.3.1	Transcript_CBG14306.1	1	1	X	3893257	3895677	-	F47F2.3	NA	353	316	279	1.26523297491039	1.1326164874552	0.265232974910394	0.132616487455197	Deviated (Discordant)
OG0013671	g18827.t1	Transcript_T22B2.4a.1	Transcript_CBG14309.1	1	1	X	3904591	3907671	+	sup-12	T22B2.4	248	248	248	1	1	0	0	Identical
OG0013672	g18829.t1	Transcript_T22B2.6.1	Transcript_CBG14311.1	1	1	X	3914765	3915848	-	T22B2.6	NA	211	211	206	1.02427184466019	1.02427184466019	0.0242718446601942	0.0242718446601942	Near-identical
OG0006445	g18830.t1	Transcript_T19D2.1.1	Transcript_CBG14312.1	1	1	X	3931650	3937897	+	adt-3	T19D2.1	943	943	940	1.0031914893617	1.0031914893617	0.00319148936170222	0.00319148936170222	Near-identical
OG0013673	g18831.t1	Transcript_T19D2.3.1	Transcript_CBG30786.1	1	1	X	3939250	3940139	+	T19D2.3	NA	105	105	108	0.972222222222222	0.972222222222222	0.0277777777777778	0.0277777777777778	Near-identical
OG0013674	g18833.t1	Transcript_C16B8.1.1	Transcript_CBG14316.1	1	1	X	3958552	3961907	+	lin-18	C16B8.1	582	582	583	0.998284734133791	0.998284734133791	0.00171526586620929	0.00171526586620929	Near-identical
OG0013675	g18834.t1	Transcript_C16B8.2.1	Transcript_CBG14317.1	1	1	X	3961824	3966432	-	C16B8.2	NA	861	862	834	1.03237410071942	1.03357314148681	0.0323741007194245	0.0335731414868106	Near-identical
OG0013676	g18836.t1	Transcript_C16B8.3.1	Transcript_CBG14319.1	1	1	X	3968140	3968634	-	C16B8.3	NA	178	178	164	1.08536585365854	1.08536585365854	0.0853658536585367	0.0853658536585367	Deviated (Concordant)
OG0013677	g18837.t1	Transcript_C16B8.4.1	Transcript_CBG14320.1	1	1	X	3970457	3973634	-	C16B8.4	NA	483	485	482	1.00207468879668	1.00622406639004	0.00207468879668049	0.00622406639004147	Near-identical
OG0013678	g18838.t1	Transcript_R02E12.5.1	Transcript_CBG14323.1	1	1	X	3997340	3999341	+	R02E12.5	NA	86	86	87	0.988505747126437	0.988505747126437	0.0114942528735632	0.0114942528735632	Near-identical
OG0013679	g18839.t1	Transcript_R02E12.12.1	Transcript_CBG14325.1	1	1	X	4003520	4005236	+	R02E12.12	NA	219	219	227	0.964757709251101	0.964757709251101	0.0352422907488987	0.0352422907488987	Near-identical
OG0013680	g18840.t1	Transcript_R02E12.4.1	Transcript_CBG31456.1	1	1	X	4005314	4007715	+	R02E12.4	NA	400	400	400	1	1	0	0	Identical
OG0013681	g18844.t1	Transcript_R02E12.8.1	Transcript_CBG14329.1	1	1	X	4022267	4025641	+	acr-10	R02E12.8	556	556	557	0.998204667863555	0.998204667863555	0.00179533213644523	0.00179533213644523	Near-identical
OG0013682	g18847.t1	Transcript_T06F4.2b.1	Transcript_CBG14338.1	1	1	X	4094867	4100536	-	clh-4	T06F4.2	1088	1088	1085	1.00276497695853	1.00276497695853	0.0027649769585254	0.0027649769585254	Near-identical
OG0013683	g18849.t1	Transcript_R02E4.1.1	Transcript_CBG14340.1	1	1	X	4102653	4104535	-	R02E4.1	NA	460	442	288	1.59722222222222	1.53472222222222	0.597222222222222	0.534722222222222	Deviated (Discordant)
OG0013684	g18854.t1	Transcript_R02E4.2.1	Transcript_CBG14343.1	1	1	X	4107455	4110535	+	R02E4.2	NA	352	352	353	0.997167138810198	0.997167138810198	0.00283286118980175	0.00283286118980175	Near-identical
OG0013685	g18855.t1	Transcript_F09F9.2.1	Transcript_CBG14344.1	1	1	X	4110442	4111440	-	F09F9.2	NA	165	165	165	1	1	0	0	Identical
OG0013686	g18856.t1	Transcript_F09F9.1.1	Transcript_CBG14345.1	1	1	X	4115326	4116978	+	F09F9.1	NA	150	150	150	1	1	0	0	Identical
OG0013687	g18857.t1	Transcript_F09F9.5.1	Transcript_CBG14346.1	1	1	X	4117926	4119667	+	F09F9.5	NA	219	219	219	1	1	0	0	Identical
OG0013688	g18858.t1	Transcript_F09F9.3.1	Transcript_CBG14347.1	1	1	X	4119531	4121035	-	F09F9.3	NA	98	115	119	0.823529411764706	0.966386554621849	0.176470588235294	0.0336134453781513	Near-identical
OG0013689	g18859.t1	Transcript_F09F9.4.1	Transcript_CBG14348a.1	1	1	X	4122418	4128431	-	F09F9.4	NA	673	673	654	1.02905198776758	1.02905198776758	0.0290519877675841	0.0290519877675841	Near-identical
OG0013690	g18863.t1	Transcript_ZK470.1.1	Transcript_CBG14354.1	1	1	X	4163691	4166303	+	ZK470.1	NA	183	183	180	1.01666666666667	1.01666666666667	0.0166666666666666	0.0166666666666666	Near-identical
OG0013691	g18864.t1	Transcript_ZK470.14.1	Transcript_CBG14355.1	1	1	X	4167450	4169807	+	ZK470.14	NA	367	367	368	0.997282608695652	0.997282608695652	0.00271739130434778	0.00271739130434778	Near-identical
OG0013692	g18866.t1	Transcript_ZK470.6.1	Transcript_CBG14359b.1	1	1	X	4176065	4177494	-	ZK470.6	NA	256	251	250	1.024	1.004	0.024	0.004	Near-identical
OG0013693	g18867.t1	Transcript_F20B6.3.1	Transcript_CBG14361.1	1	1	X	4177989	4186756	-	mrp-6	F20B6.3	1367	1370	1415	0.966077738515901	0.968197879858657	0.0339222614840989	0.0318021201413428	Near-identical
OG0006680	g18868.t1	Transcript_F20B6.2.1	Transcript_CBG14362a.1	1	1	X	4191094	4193144	+	vha-12	F20B6.2	491	491	491	1	1	0	0	Identical
OG0013694	g18879.t1	Transcript_F48D6.3.1	Transcript_CBG14376.1	1	1	X	4249249	4250766	+	hlh-13	F48D6.3	126	126	147	0.857142857142857	0.857142857142857	0.142857142857143	0.142857142857143	Deviated (Concordant)
OG0013695	g18881.t1	Transcript_F48D6.1.1	Transcript_CBG14378.1	1	1	X	4255170	4256812	+	taf-11.1	F48D6.1	352	352	345	1.02028985507246	1.02028985507246	0.0202898550724637	0.0202898550724637	Near-identical
OG0013696	g18882.t1	Transcript_C52B9.5.1	Transcript_CBG14379.1	1	1	X	4257061	4259321	+	srv-6	C52B9.5	332	332	330	1.00606060606061	1.00606060606061	0.0060606060606061	0.0060606060606061	Near-identical
OG0013697	g18884.t1	Transcript_C52B9.4.1	Transcript_CBG14380.1	1	1	X	4260652	4264580	+	C52B9.4	NA	557	558	558	0.99820788530466	1	0.00179211469534046	0	Identical
OG0013698	g18888.t1	Transcript_C52B9.9.1	Transcript_CBG14383b.1	1	1	X	4271165	4274216	-	mec-18	C52B9.9	635	636	638	0.995297805642633	0.996865203761755	0.00470219435736674	0.00313479623824453	Near-identical
OG0016626	g18889.t1	Transcript_C52B9.10.1	Transcript_CBG14384.1	1	1	X	4273914	4275017	+	C52B9.10	NA	75	75	75	1	1	0	0	Identical
OG0013699	g18890.t4	Transcript_C52B9.6.1	Transcript_CBG14385b.1	1	1	X	4274719	4279344	-	twk-28	C52B9.6	534	534	523	1.02103250478011	1.02103250478011	0.0210325047801148	0.0210325047801148	Near-identical
OG0013700	g18892.t1	Transcript_C52B9.11.1	Transcript_CBG14387.1	1	1	X	4284189	4284922	+	ets-10	C52B9.11	146	146	148	0.986486486486487	0.986486486486487	0.0135135135135135	0.0135135135135135	Near-identical
OG0013701	g18896.t4	Transcript_C24A8.1.1	Transcript_CBG14393b.1	1	1	X	4320863	4327331	+	dop-6	C24A8.1	710	726	692	1.02601156069364	1.04913294797688	0.0260115606936415	0.0491329479768785	Near-identical
OG0013702	g18897.t1	Transcript_C24A8.5.1	Transcript_CBG14394.1	1	1	X	4328400	4328916	-	C24A8.5	NA	124	124	137	0.905109489051095	0.905109489051095	0.0948905109489051	0.0948905109489051	Deviated (Concordant)
OG0013703	g18899.t1	Transcript_F14H12.3.1	Transcript_CBG14396.1	1	1	X	4344215	4345654	+	F14H12.3	NA	261	261	257	1.01556420233463	1.01556420233463	0.0155642023346303	0.0155642023346303	Near-identical
OG0013704	g18903.t1	Transcript_F14H12.1.1	Transcript_CBG14399.1	1	1	X	4353618	4354852	+	col-165	F14H12.1	336	336	335	1.00298507462687	1.00298507462687	0.00298507462686559	0.00298507462686559	Near-identical
OG0013705	g18908.t1	Transcript_F14H12.7.1	Transcript_CBG14403.1	1	1	X	4361871	4362622	-	F14H12.7	NA	138	138	99	1.39393939393939	1.39393939393939	0.393939393939394	0.393939393939394	Deviated (Concordant)
OG0013706	g18910.t1	Transcript_F14H12.8.1	Transcript_CBG14404.1	1	1	X	4363505	4364977	-	F14H12.8	NA	195	195	211	0.924170616113744	0.924170616113744	0.0758293838862559	0.0758293838862559	Deviated (Concordant)
OG0013707	g18925.t1	Transcript_R160.4.1	Transcript_CBG14419.1	1	1	X	4368365	4368900	-	R160.4	NA	87	87	85	1.02352941176471	1.02352941176471	0.0235294117647058	0.0235294117647058	Near-identical
OG0013709	g18930.t1	Transcript_R160.7.1	Transcript_CBG14460.1	1	1	X	4378004	4383366	-	lst-2	R160.7	654	654	661	0.989409984871407	0.989409984871407	0.010590015128593	0.010590015128593	Near-identical
OG0013710	g18935.t1	Transcript_F15A8.1.1	Transcript_CBG30739.1	1	1	X	4440941	4441726	+	F15A8.1	NA	123	123	123	1	1	0	0	Identical
OG0013711	g18936.t2	Transcript_F25F6.1.1	Transcript_CBG14466.1	1	1	X	4441738	4448383	-	mltn-13	F25F6.1	781	796	779	1.00256739409499	1.02182284980745	0.00256739409499351	0.0218228498074455	Near-identical
OG0013712	g18937.t1	Transcript_F02E8.3.1	Transcript_CBG14467.1	1	1	X	4458272	4459255	+	aps-2	F02E8.3	142	142	142	1	1	0	0	Identical
OG0013713	g18938.t1	Transcript_F02E8.5.1	Transcript_CBG14468.1	1	1	X	4459603	4462465	-	atg-16.1	F02E8.5	527	527	527	1	1	0	0	Identical
OG0013714	g18943.t1	Transcript_F46H6.5.1	Transcript_CBG27690.1	1	1	X	4491629	4492208	-	F46H6.5	NA	102	102	104	0.980769230769231	0.980769230769231	0.0192307692307693	0.0192307692307693	Near-identical
OG0013715	g18944.t2	Transcript_F46H6.2a.1	Transcript_CBG14478a.1	1	1	X	4494919	4504388	-	dgk-2	F46H6.2	537	537	536	1.00186567164179	1.00186567164179	0.00186567164179108	0.00186567164179108	Near-identical
OG0013716	g18945.t1	Transcript_F46H6.1.1	Transcript_CBG14479.1	1	1	X	4508509	4510945	+	rhi-1	F46H6.1	191	191	191	1	1	0	0	Identical
OG0013718	g18954.t1	Transcript_C07A12.2.1	Transcript_CBG14486.1	1	1	X	4544843	4545733	+	C07A12.2	NA	67	67	67	1	1	0	0	Identical
OG0006665	g18959.t1	Transcript_C05E11.4.1	Transcript_CBG14495.1	1	1	X	4571437	4573914	+	amt-1	C05E11.4	534	534	534	1	1	0	0	Identical
OG0013719	g18961.t1	Transcript_C05E11.7.1	Transcript_CBG14498.1	1	1	X	4581571	4585679	-	C05E11.7	NA	421	454	463	0.909287257019438	0.980561555075594	0.0907127429805615	0.0194384449244061	Near-identical
OG0013720	g18962.t1	Transcript_C05E11.2.1	Transcript_CBG14499.1	1	1	X	4586917	4588048	+	C05E11.2	NA	135	158	147	0.918367346938776	1.07482993197279	0.0816326530612245	0.0748299319727892	Deviated (Discordant)
OG0013721	g18964.t1	Transcript_C05E11.8a.1	Transcript_CBG14501.1	1	1	X	4591281	4592350	-	flp-12	C05E11.8	85	85	85	1	1	0	0	Identical
OG0013723	g18976.t2	Transcript_C46C11.2.1	Transcript_CBG14511.1	1	1	X	4632361	4635780	+	slcr-46.1	C46C11.2	481	481	481	1	1	0	0	Identical
OG0013724	g18978.t1	Transcript_F16H11.3.1	Transcript_CBG14513.1	1	1	X	4647526	4649197	-	ent-5	F16H11.3	433	433	434	0.997695852534562	0.997695852534562	0.00230414746543783	0.00230414746543783	Near-identical
OG0013725	g18979.t1	Transcript_F16H11.4.1	Transcript_CBG14514.1	1	1	X	4653167	4654157	-	ceh-1	F16H11.4	170	170	171	0.994152046783626	0.994152046783626	0.00584795321637432	0.00584795321637432	Near-identical
OG0013726	g18980.t1	Transcript_F16H11.5.1	Transcript_CBG14515a.1	1	1	X	4656433	4660318	-	nhr-45	F16H11.5	526	526	525	1.00190476190476	1.00190476190476	0.00190476190476185	0.00190476190476185	Near-identical
OG0013727	g18983.t1	Transcript_F16H11.1.1	Transcript_CBG14518.1	1	1	X	4668088	4673234	+	mfsd-12	F16H11.1	501	501	501	1	1	0	0	Identical
OG0013728	g18984.t1	Transcript_K02G10.3.1	Transcript_CBG14519.1	1	1	X	4673706	4677350	+	tmem-135	K02G10.3	445	445	445	1	1	0	0	Identical
OG0013729	g18986.t1	Transcript_K02G10.15.1	Transcript_CBG30743.1	1	1	X	4680939	4682716	-	K02G10.15	NA	108	108	108	1	1	0	0	Identical
OG0013730	g18988.t1	Transcript_K02G10.6.1	Transcript_CBG14524.1	1	1	X	4696754	4699461	-	hyl-2	K02G10.6	329	329	329	1	1	0	0	Identical
OG0013731	g18990.t1	Transcript_K02G10.1.1	Transcript_CBG14526.1	1	1	X	4707176	4709812	+	dhhc-10	K02G10.1	327	327	327	1	1	0	0	Identical
OG0013732	g18992.t1	Transcript_F55D10.3.1	Transcript_CBG14528.1	1	1	X	4712279	4715080	+	glit-1	F55D10.3	738	738	730	1.01095890410959	1.01095890410959	0.010958904109589	0.010958904109589	Near-identical
OG0013733	g18993.t1	Transcript_F55D10.2.1	Transcript_CBG14529.1	1	1	X	4715178	4715796	+	rpl-25.1	F55D10.2	147	147	147	1	1	0	0	Identical
OG0013734	g18994.t2	Transcript_F55D10.4.1	Transcript_CBG14530.1	1	1	X	4716244	4720653	-	F55D10.4	NA	289	311	307	0.941368078175896	1.01302931596091	0.0586319218241043	0.0130293159609121	Near-identical
OG0013735	g18996.t1	Transcript_F55D10.1.1	Transcript_CBG14532b.1	1	1	X	4733095	4738592	+	aman-1	F55D10.1	982	965	955	1.0282722513089	1.01047120418848	0.0282722513089004	0.0104712041884816	Near-identical
OG0013736	g18997.t1	Transcript_C39E6.1.1	Transcript_CBG14534.1	1	1	X	4738964	4749083	-	lon-2	C39E6.1	509	509	508	1.00196850393701	1.00196850393701	0.00196850393700787	0.00196850393700787	Near-identical
OG0013737	g18999.t1	Transcript_C39E6.2.1	Transcript_CBG27705.1	1	1	X	4754678	4755118	-	C39E6.2	NA	174	174	146	1.19178082191781	1.19178082191781	0.191780821917808	0.191780821917808	Deviated (Concordant)
OG0013738	g19000.t2	Transcript_C39E6.4.1	Transcript_CBG14538b.1	1	1	X	4758804	4761640	-	mls-2	C39E6.4	336	336	341	0.98533724340176	0.98533724340176	0.0146627565982405	0.0146627565982405	Near-identical
OG0013739	g19001.t1	Transcript_C39E6.6.1	Transcript_CBG14540.1	1	1	X	4767152	4769985	-	npr-1	C39E6.6	453	453	457	0.991247264770241	0.991247264770241	0.00875273522975928	0.00875273522975928	Near-identical
OG0013740	g19002.t1	Transcript_F43C9.3.1	Transcript_CBG14542.1	1	1	X	4777512	4782297	-	hum-10	F43C9.3	846	872	853	0.99179366940211	1.02227432590856	0.00820633059788978	0.022274325908558	Near-identical
OG0013741	g19004.t1	Transcript_F43C9.1.1	Transcript_CBG14544c.1	1	1	X	4793279	4796158	+	F43C9.1	NA	341	341	320	1.065625	1.065625	0.065625	0.065625	Deviated (Concordant)
OG0013743	g19014.t1	Transcript_F39C12.1.1	Transcript_CBG14553.1	1	1	X	4834868	4853195	-	F39C12.1	NA	5566	5568	5115	1.08817204301075	1.08856304985337	0.0881720430107527	0.0885630498533725	Deviated (Concordant)
OG0013744	g19019.t1	Transcript_F39C12.4.1	Transcript_CBG14557.1	1	1	X	4866098	4866690	+	ntc-1	F39C12.4	105	105	103	1.01941747572816	1.01941747572816	0.0194174757281553	0.0194174757281553	Near-identical
OG0013745	g19020.t1	Transcript_F39C12.3b.1	Transcript_CBG14558b.1	1	1	X	4867112	4874493	-	tsp-14	F39C12.3	454	454	451	1.00665188470067	1.00665188470067	0.00665188470066513	0.00665188470066513	Near-identical
OG0013746	g19022.t1	Transcript_T07F12.2.1	Transcript_CBG14562.1	1	1	X	4890245	4892332	+	T07F12.2	NA	205	205	205	1	1	0	0	Identical
OG0013747	g19023.t1	Transcript_T07F12.1.1	Transcript_CBG14563.1	1	1	X	4894055	4896631	+	T07F12.1	NA	283	283	283	1	1	0	0	Identical
OG0006380	g19026.t1	Transcript_K05B2.3.1	Transcript_CBG14566.1	1	1	X	4912308	4915979	-	ifa-4	K05B2.3	577	586	575	1.00347826086957	1.01913043478261	0.00347826086956515	0.0191304347826087	Near-identical
OG0013748	g19027.t2	Transcript_K05B2.4.1	Transcript_CBG14567.1	1	1	X	4918988	4920992	-	K05B2.4	NA	367	398	431	0.851508120649652	0.923433874709977	0.148491879350348	0.0765661252900232	Deviated (Discordant)
OG0013749	g19033.t1	Transcript_M03F4.6.1	Transcript_CBG14575.1	1	1	X	4964413	4969328	-	M03F4.6	NA	414	414	413	1.00242130750605	1.00242130750605	0.00242130750605329	0.00242130750605329	Near-identical
OG0013750	g19034.t1	Transcript_M03F4.7a.1	Transcript_CBG14576.1	1	1	X	4969534	4970911	-	calu-1	M03F4.7	314	314	314	1	1	0	0	Identical
OG0013751	g19036.t1	Transcript_ZC8.6.1	Transcript_CBG14579.1	1	1	X	4972515	4997598	-	ZC8.6	NA	595	216	593	1.00337268128162	0.36424957841484	0.00337268128161883	0.63575042158516	Near-identical
OG0013752	g19037.t1	Transcript_ZC8.3.1	Transcript_CBG14580.1	1	1	X	4999270	5003516	+	set-30	ZC8.3	551	551	560	0.983928571428571	0.983928571428571	0.0160714285714286	0.0160714285714286	Near-identical
OG0013753	g19038.t1	Transcript_ZC8.1.1	Transcript_CBG14581a.1	1	1	X	5005240	5007037	+	hsd-2	ZC8.1	372	372	374	0.994652406417112	0.994652406417112	0.00534759358288772	0.00534759358288772	Near-identical
OG0013754	g19039.t1	Transcript_ZC449.6.1	Transcript_CBG14582.1	1	1	X	5009300	5011222	+	hsd-3	ZC449.6	388	388	359	1.08077994428969	1.08077994428969	0.0807799442896935	0.0807799442896935	Deviated (Concordant)
OG0013755	g19043.t1	Transcript_ZC449.7.1	Transcript_CBG30782.1	1	1	X	5014074	5015560	+	ZC449.7	NA	198	198	189	1.04761904761905	1.04761904761905	0.0476190476190477	0.0476190476190477	Near-identical
OG0013756	g19044.t1	Transcript_ZC449.8.1	Transcript_CBG30783.1	1	1	X	5016075	5017817	+	ZC449.8	NA	67	67	70	0.957142857142857	0.957142857142857	0.0428571428571428	0.0428571428571428	Near-identical
OG0013757	g19046.t1	Transcript_ZC449.2.1	Transcript_CBG14589.1	1	1	X	5021285	5024258	+	ZC449.2	NA	453	453	453	1	1	0	0	Identical
OG0013758	g19047.t1	Transcript_ZC449.1.1	Transcript_CBG14590.1	1	1	X	5024420	5028165	+	ZC449.1	NA	449	449	454	0.988986784140969	0.988986784140969	0.0110132158590308	0.0110132158590308	Near-identical
OG0013759	g19050.t1	Transcript_ZC449.5.1	Transcript_CBG14595.1	1	1	X	5035030	5037773	-	ZC449.5	NA	494	494	493	1.00202839756592	1.00202839756592	0.00202839756592299	0.00202839756592299	Near-identical
OG0013760	g19051.t1	Transcript_Y64H9A.2.1	Transcript_CBG14597.1	1	1	X	5043976	5044746	+	Y64H9A.2	NA	101	101	101	1	1	0	0	Identical
OG0013761	g19053.t1	Transcript_C24H10.3.1	Transcript_CBG14599.1	1	1	X	5061056	5062209	+	C24H10.3	NA	95	95	95	1	1	0	0	Identical
OG0013762	g19055.t1	Transcript_C24H10.2.1	Transcript_CBG14601.1	1	1	X	5064602	5066663	+	C24H10.2	NA	248	248	327	0.758409785932722	0.758409785932722	0.241590214067278	0.241590214067278	Deviated (Concordant)
OG0013763	g19057.t1	Transcript_C24H10.5.1	Transcript_CBG14603.1	1	1	X	5074399	5077961	-	cal-5	C24H10.5	156	156	156	1	1	0	0	Identical
OG0013764	g19059.t1	Transcript_C42D8.3.1	Transcript_CBG14606.1	1	1	X	5087841	5092538	+	pnk-4	C42D8.3	752	752	755	0.996026490066225	0.996026490066225	0.00397350993377488	0.00397350993377488	Near-identical
OG0013765	g19060.t2	Transcript_C42D8.5.1	Transcript_CBG14607.1	1	1	X	5092481	5097067	-	acn-1	C42D8.5	905	905	906	0.998896247240618	0.998896247240618	0.0011037527593819	0.0011037527593819	Near-identical
OG0013766	g19062.t1	Transcript_C42D8.9.1	Transcript_CBG14609.1	1	1	X	5106159	5107042	-	C42D8.9	NA	243	243	242	1.00413223140496	1.00413223140496	0.00413223140495877	0.00413223140495877	Near-identical
OG0013767	g19063.t2	Transcript_C42D8.1.1	Transcript_CBG14610a.1	1	1	X	5109506	5112426	+	C42D8.1	NA	256	259	252	1.01587301587302	1.02777777777778	0.0158730158730158	0.0277777777777777	Near-identical
OG0013768	g19068.t1	Transcript_C31H2.2.1	Transcript_CBG14618.1	1	1	X	5148804	5150476	-	dpy-8	C31H2.2	446	446	452	0.986725663716814	0.986725663716814	0.0132743362831859	0.0132743362831859	Near-identical
OG0013769	g19071.t1	Transcript_C31H2.4.1	Transcript_CBG14622.1	1	1	X	5155086	5159663	-	C31H2.4	NA	364	364	364	1	1	0	0	Identical
OG0013770	g19072.t1	Transcript_EGAP5.1.1	Transcript_CBG14623.1	1	1	X	5163055	5163565	+	EGAP5.1	NA	83	83	82	1.01219512195122	1.01219512195122	0.0121951219512195	0.0121951219512195	Near-identical
OG0013771	g19073.t1	Transcript_T03G11.4.1	Transcript_CBG14624.1	1	1	X	5165395	5168783	+	mans-3	T03G11.4	589	589	584	1.00856164383562	1.00856164383562	0.00856164383561642	0.00856164383561642	Near-identical
OG0013772	g19074.t2	Transcript_T03G11.10.1	Transcript_CBG14625.1	1	1	X	5168725	5171185	-	T03G11.10	NA	343	343	343	1	1	0	0	Identical
